UnifSample,WeibullSample
159.62627176381648,10.67294942240472
174.35015705693513,74.26941027164447
150.02688143914565,20.6329040431599
166.65948726702482,34.166174877313665
139.35408796882257,19.890853676215585
124.82905684225261,22.410858058653965
172.03309795912355,11.335341242706747
120.46509665204212,43.75372494814987
118.67957823351026,8.314483136216639
177.1542839743197,25.25397235760643
142.0416829851456,29.956918571973166
158.42792620928958,4.399494745046456
114.66013471968472,34.44012676739964
149.06710458965972,27.07042571794364
138.97202848549932,24.50528069086221
135.7861547381617,48.60503172765221
156.2239449042827,29.149610224761783
149.2800466287881,29.27213552035681
130.53025120170787,16.444195330494626
133.55140926968306,15.775096078891034
128.58905898826197,48.89051892819956
171.66796834999695,25.092572826288055
115.43600661633536,10.767784615983677
164.46359475003555,29.117575829876916
153.23494659923017,53.23067458370909
138.77453837031499,10.648708040919521
127.90591662982479,39.3135941742341
174.8012051829137,30.4023502728529
139.17703402182087,7.110648377413635
150.672577816993,3.2699717084437974
152.3754918659106,42.36672617410451
137.91863424889743,36.79108788758769
158.36663631396368,40.69966389105303
115.76711733825505,19.529910008138593
130.0153482425958,25.584195824621368
145.39844065438956,16.45282270873222
146.1362409563735,10.031643535280987
147.75822895392776,13.939093544773765
125.38390817679465,30.086362065582627
149.2523198099807,7.993476726386751
133.37288943538442,51.91779682872153
177.33365857275203,22.271391145496942
159.38202610891312,68.3356464584924
149.49335823999718,22.476005452133563
120.61854440905154,14.997909891574725
113.03511052997783,16.924068038420007
139.77288990886882,33.8563161113924
121.47704882733524,33.08948025936737
117.38945831172168,27.619635160342572
137.52703481167555,12.013516835532984
124.99802819406614,13.196631368883322
136.6037290408276,35.84700064068775
177.20872844196856,70.55271169129347
165.29224333772436,24.346699077259792
153.9342354927212,38.98386884701913
129.94183314871043,33.40303192545583
177.59863270353526,27.49219484329916
136.72640634933487,18.824939294021636
162.50492366729304,5.050852477644322
129.19232208328322,2.7467649103678635
149.6917381864041,36.38398360142081
142.69049094477668,44.39157706999201
121.62153073493391,67.5876835268206
149.62705546570942,17.533130149638684
137.90992942033336,15.380960997303228
163.7077460535802,56.64763490081807
161.88348616985604,28.477304899791832
139.91629108320922,24.100872504433426
112.64826985960826,24.61342282012316
145.78172740899026,32.28571102460456
140.2593364478089,50.31003484438524
113.90869820676744,12.284761978758075
160.68451318796724,19.51105713957679
164.58421261236072,68.72403250188003
117.37026637978852,43.83365111058188
120.09164971951395,25.089975167221418
133.4402266824618,5.1372137183345234
144.86611597519368,25.628043367407265
122.13729253038764,48.638182724676845
147.24584318790585,31.280872875556625
175.1006779531017,8.624605113894306
134.05236351815984,37.51468835927135
154.01500984281301,10.88025413109058
134.08888161927462,6.0579518049558745
125.82616694131866,33.920016301366594
123.23103109933436,5.909579367361622
173.95408833306283,11.70753711460905
163.2474464243278,26.58757552959959
139.42153579555452,4.046642089083323
135.3442091802135,26.872532641835456
148.83860868308693,15.280901226410588
158.7465733778663,23.51055665397255
129.87919161841273,8.794287467071896
126.97533216373995,52.424272752573266
116.45301821036264,36.54826831714394
123.60135464835912,51.215699361704274
150.40770913334563,11.541142270282059
170.566642166581,25.502195417106904
157.36818338511512,18.86246141716608
131.41559758642688,25.584740199122248
140.78822220116854,10.612352065020476
167.72051083901897,43.418537664833664
115.67060444224626,67.89310645493124
115.1838727411814,36.98258488356971
140.73538070823997,18.953011689972975
155.3779287491925,31.891612532282142
122.16415118519217,36.89142927577075
143.72561043361202,25.31668990104794
143.5575186018832,20.695105909221848
125.60686171613634,17.68496202499114
134.21624594694003,26.744935757914313
172.79522085236385,23.848375317443654
122.2970178341493,50.19971556372996
148.17056596418843,48.59367191560825
123.6250641955994,35.49385749107164
163.94934956775978,42.84738722892842
121.50126612512395,15.855909874416083
131.00156773626804,29.033944910192044
118.20904854172841,4.96451947240173
142.98299645911902,17.8156760725372
113.50473420927301,9.844843625202463
116.11352344229817,9.889325617766916
142.11147031839937,56.3015929815439
118.80156143801287,26.349517002215023
125.173750851769,88.38338435074962
161.33356225304306,6.086174555124636
123.19003241695464,12.94863971929882
130.0375545611605,44.322051037637834
164.22897723922506,26.077114506140187
145.04387980792671,27.21957766218428
134.37069325428456,7.155521374413776
150.7550806272775,7.522291118262595
154.57829989865422,66.68355405101084
164.3536502062343,20.008324624037744
115.39939073612913,19.709636606211728
161.66771565191448,17.21518981507827
144.0362491980195,19.376827514599977
159.02044566720724,18.027803530399346
171.52910055732355,35.06810090279126
168.76201252266765,28.610221484643912
148.98681208165362,37.27931054996202
121.19837468257174,34.74047408427134
162.92980690440163,10.636455584858917
114.64773400127888,49.687622703015556
112.06386320805177,27.63294786973385
150.4925404167734,13.368144560314096
147.8106651008129,29.484864013599918
151.28456660872325,17.865280288354583
173.71344755031168,29.53361992807798
143.23618883173913,37.122524231324626
120.32493268325925,8.188838139721627
146.37044529942796,15.867928372220174
165.94906816864386,8.423747770871156
163.47836842946708,9.915876839024527
131.9121575690806,28.348674923776887
150.6645457786508,68.86609950889408
164.4492132635787,99.8767538867153
158.66770870890468,13.504489797633054
176.08459085598588,42.64646929902088
156.65433471929282,11.695056828839727
150.2406471860595,18.464871831328676
145.26221223641187,19.69377336342901
159.87490083556622,10.833757859991696
124.19287311146036,43.4565709312013
146.0775020304136,43.16798956279872
120.74818313401192,14.163375879864473
120.72722566174343,24.20013561558763
113.81873412802815,14.29244142312909
160.87717836676165,6.620909104124342
158.69184937234968,35.2874907999252
140.64340906171128,10.457428092476825
151.3744986015372,17.3069105109586
113.32590212114155,23.39900009950022
160.21703676087782,45.0266030743922
147.34714145073667,25.864649122465536
145.66734901443124,40.61000714837226
121.7662163451314,25.276733618893427
125.9525047345087,30.841396287926862
147.98149084392935,16.760642698077703
144.35526162059978,40.620114391694806
175.62451997725293,8.116796264866203
143.7543266606517,33.725826544655696
148.94819478038698,54.00406928521619
167.55822138115764,32.30790411359893
167.89742465596646,3.066271779995008
152.22770486213267,31.230660012076225
145.49164969893172,0.44944982035337133
160.3768374696374,13.024159735051256
175.20224017184228,47.950090636150904
116.3712546825409,35.59774995131689
147.36696428293362,15.244036896171961
113.24403515923768,37.7241886090516
164.42430684063584,11.556055440977515
144.396447931882,41.59000174168375
124.6601710068062,10.192883322611316
125.33145395852625,3.4716223591698
116.0428094281815,34.616359654002125
120.5705072763376,28.22885454266281
176.75747227994725,26.96283200278544
172.28969520470127,14.938662715748807
126.61173700867221,67.61075133864293
168.95001825038344,4.638442488712898
143.85366923408583,31.042663440586008
174.10602743690833,62.256644219372184
165.53706736909226,29.011334352915398
137.96091334102675,71.66181747750092
123.87468734709546,18.16090036859024
131.45171329192817,17.359491076842488
118.98569952091202,65.11262330079418
120.76077847322449,33.787555634035485
152.227340484038,21.880109994476502
154.67668178444728,47.539321243982116
125.11664967564866,16.093173260536368
124.22563445474952,13.769298411994033
114.57687639957294,21.218673352792567
133.79705149214715,33.50883313089494
126.03690523980185,64.05581294176429
139.39515826059505,10.02072124292628
155.9243775359355,29.102524403909666
134.19874003203586,16.48992034169226
163.17994781024754,26.128804141993793
156.3842773665674,18.261280182550752
119.49230670090765,42.905040424524024
173.30203301040456,47.61563127136997
167.233431678731,37.897912016839015
139.54685161821544,6.129026521895563
161.51391305960715,38.55283176765213
172.2553033954464,32.880643555829685
171.9126699231565,32.48018143535898
129.44666913431138,32.32883581831294
152.66227901680395,69.73479537438088
116.09612930566072,16.98513412637845
174.13726299302652,24.595319361356662
162.96802242472768,46.22772844907806
157.66394528280944,16.237923185646785
144.09696835419163,34.36132989884871
124.19707890320569,35.94167742690277
176.9234705818817,17.103387622724668
167.88293240545318,34.68772849623625
134.2179115721956,21.77055425341731
132.46309414412826,15.830665638536555
121.90383854927495,0.3023738070749652
150.1194838937372,9.935473490653525
174.48104315297678,37.55662699812981
152.41636540088803,35.40599433903626
130.23312127264217,11.691458765408672
156.14362100185826,59.50555899002803
164.1757745645009,30.3118113749988
121.2872264184989,47.904233388641494
116.3228409551084,13.388496618295079
165.3773838938214,21.7401159206147
113.19552366808057,10.612483554851236
171.9530598334968,7.063906957126785
159.42614327277988,50.74387985092985
121.36556952213868,9.865688120936126
144.02278034714982,10.672509907516261
169.6841726815328,14.36166510547996
166.02966005308554,92.40149721714371
156.19903760543093,28.971698904535696
135.92273044632748,19.459755131892738
154.00929375365376,38.34506793242938
126.0791632947512,32.5175293320755
122.69270450808108,78.84639103896558
116.4462455753237,29.376470656136988
176.3750211270526,51.90325246592628
115.83566178753972,55.07453964521555
156.19232562324032,14.706981470594773
144.59394897287712,43.892085715525695
163.5526245268993,25.24385887721419
148.38035279512405,17.834151979410283
130.06467142468318,72.62002189119255
141.0939378044568,19.113932274561552
128.82449859334156,77.71856006653576
169.22499845689163,22.18381831397949
131.2152699260041,18.30714144645495
150.89040241809562,2.472929364606348
129.637722118292,35.21058867938432
169.2180423727259,3.863307522334603
123.0803224015981,38.15765749156223
177.129472149536,16.612429702116653
155.42584122624248,38.51764251044861
163.69867269787937,56.59366653833795
118.20684441691265,8.793175536168036
176.16699691675603,8.147969534527537
174.5052093253471,34.96561954464036
155.89806707715616,27.69043301270806
120.13160284329206,45.32729646971657
137.4216157202609,31.678375763477362
147.6802962673828,41.59899196090033
138.59518699115142,81.75904658177143
120.69292510068044,19.95687943246306
147.5538039454259,29.79098697730696
138.0071353907697,30.173548698958395
129.32604680024087,24.48527508601157
174.4967994322069,24.473814167932886
122.57023492828012,35.06870908726062
172.27290487661958,6.365579076261046
148.34492052905262,1.8436486020713607
155.50317081110552,27.246572214935995
140.6506749871187,62.001397844054566
149.08160936413333,8.497074857868336
142.77785411197692,36.38125410099397
124.73580321855843,27.828275298032256
160.95910739526153,16.368461712965292
154.75639460980892,4.00931957061785
149.84390625590459,34.299406615501326
123.58927584951743,40.43902510485457
140.36053671641275,16.214891746716177
120.20973041187972,36.00285276651212
157.45256867725402,12.90278628863563
177.99062649952248,7.367908756666007
150.02446463750675,21.495158197171577
173.145402722992,21.714750985839615
121.66158554097638,22.949621102686134
133.41196128726006,15.033835839175232
173.8613103586249,14.548118050403156
162.9633934306912,39.91716841420091
177.3192692953162,50.49117192104243
122.73684381553903,27.373212963515897
156.97485917573795,26.11888033140636
144.3660002173856,14.36733037323043
176.49424216058105,24.603594664041893
176.75154978362843,27.53528207227027
141.49862036993727,9.167263356441836
145.46331782685593,29.53982492164458
145.2761146160774,46.693959402294986
175.8737524887547,7.933993331117632
130.03931295592338,39.51761176507486
112.42563685681671,6.005859329392712
136.48651058087125,56.899016669838694
144.08305446477607,42.877032150365864
173.66678531793877,8.011173840505682
149.9689037548378,7.122214978080507
150.43632098892704,30.907521962121418
161.02614970691502,15.283510538612095
157.49300760775805,28.923007170101304
161.23851880943403,8.818208461006419
123.54843722796068,6.790110796056233
166.6470010629855,36.98156585682116
150.0915561998263,31.06978576367778
159.4323964631185,11.870522785344
173.92139506479725,23.120079933539063
147.9933996242471,16.740125018282217
146.7699782429263,14.876924773892455
132.00204115640372,14.97861840640073
138.5511680059135,31.140077643201195
174.80265172338113,69.5623924007936
136.3801107481122,21.5872993394846
141.91990402108058,11.927021694616503
172.6301748631522,2.2625265747350767
114.31453678756952,7.247018687620033
134.011261140462,40.11278791067696
115.29081580648199,15.058942590177308
140.20985527941957,77.27475193852169
117.92967930948362,25.933969933722018
113.88585653156042,39.47149918279641
137.12592374160886,31.470830979100196
167.98605002323166,42.72650816823812
174.57915782509372,36.779559789070895
125.79576196195558,18.404168983097616
159.37796241417527,15.834212279197349
151.69101486820728,4.812959047656634
150.43829070823267,36.9239789092976
116.82112730806693,4.600975662934461
119.17724412027746,23.40971355258272
113.16163105005398,48.99212475752345
177.62608076818287,22.392432029832023
165.0432512247935,30.11861616919662
113.2460881206207,60.0370350645589
118.58509172964841,10.32178783296825
123.32094615790993,10.723664791216391
125.2596555231139,40.02251646891257
169.73717458872125,33.05923940059724
113.33659083722159,38.69459111081079
144.63537064241245,35.61334112560341
165.29485540557653,25.11937819790137
151.08827197086066,13.891252775322803
157.5455886637792,9.498037313345106
139.78975149290636,21.870451224027807
130.79612673493102,37.896970932792684
137.75240243272856,33.27349096397309
171.01560894865543,9.644108883157836
114.69968160614371,22.594036199481078
156.449218403548,21.653588440164445
169.36679241526872,29.48844668158503
150.51570943603292,8.853285817363219
167.57942172605544,36.32902468482083
131.4543688017875,73.37885459777264
174.61633497849107,27.4943551877095
160.47802842594683,22.124402078288735
118.19614827865735,10.070831391237624
143.388782070484,30.265426593046257
176.37981325527653,20.28692923999354
155.79360910365358,4.369992924825279
132.4400897650048,56.96955217278045
177.23857831023633,55.063466794753964
137.58905523037538,20.636999164707237
134.03886371850967,30.061310372777438
130.00026135751978,82.00979350989205
139.39519348135218,18.460860407264132
136.3189626117237,31.716689357940155
167.77670024009421,3.649633800905709
112.68147756299004,18.995260973334844
164.61946879001334,12.451166808441629
129.78832982527092,8.223331462239441
118.5139752891846,34.46628692012228
139.71444923756644,58.42428992213808
117.17449823999777,27.429829946664928
132.52187058050185,12.480528450723039
113.30823589954525,10.91745022954701
165.32309103524312,57.032081575370555
150.17469905363396,9.675535314767863
156.51941787498072,34.769245144253084
121.47592514380813,38.76962008399808
147.69942468823865,12.187756393479177
171.95540903648362,26.888272131468575
170.36924554314464,16.55828662360374
151.19900311157107,8.567244863903301
168.68101953342557,26.378633448398727
135.4778526527807,37.8794617784655
115.87537740170956,0.2779946272540264
153.91212074505165,6.587394927687422
161.7848857678473,9.736220424585522
130.12260091863573,13.418979551018634
167.1672155642882,27.493967950609335
151.48503920901567,13.400839216805037
150.69265197357163,7.97487236023856
171.5450766128488,4.849494307616054
133.10803074017167,93.33609436232533
173.46083822567016,31.32091223762909
172.2177242920734,9.23915641039807
154.5887182354927,47.021180457668095
114.68824059190229,26.58541315162866
114.26678105210885,35.33118867493627
158.79520677402616,20.13675170690247
114.39758885418996,45.72409631250602
123.55421862611547,16.526237758617462
146.31775738252327,20.587311121526806
160.62128324666992,22.24838676892381
170.43757686996832,3.2199211272310997
162.6401919662021,22.748759292865017
162.460504591465,30.441558340682878
158.21685534203425,28.289820966366882
127.19475379260257,32.65001406657953
123.81331960344687,3.422208373674985
126.77126938197762,18.707094019133717
166.62715912982821,9.869621497706792
165.87009863648564,24.29114146156602
118.26266419980675,10.929310267579096
177.03208801615983,50.1880626444479
142.49686962692067,18.435648542966966
112.75917209452018,40.62049549726685
147.05371202155948,3.1424384055428822
121.36789496801794,14.804403395277742
143.50410869019106,31.00576716279456
171.89313859958202,27.286309337118606
137.59381192270666,22.228041610097527
137.63275427836925,7.081931906433659
126.92021575104445,17.726240418236
117.84318003430963,33.42190841309794
134.75678818812594,14.942665763579935
136.25180475693196,6.330727377917837
125.6338740545325,23.70283014042478
176.06246266234666,8.54461702242958
130.02467493573204,54.9758006978113
122.40526219271123,17.81000764002824
140.958000772167,75.26069172582532
158.78293671971187,39.62183595854582
163.70380520122126,19.00650391821034
120.37820463161916,1.1554291929157248
115.46703198505566,9.142661734938942
160.5292689879425,5.23102296370996
176.81883784150705,16.182192837075206
147.10873478883877,27.32177010568502
172.40603880072013,12.008707602928009
149.58382771816105,25.921422719752325
115.27094982424751,9.044674381820869
138.7940151724033,16.861779519908502
144.70845205383375,33.187425414601
171.4143944652751,26.51569823299933
137.95007001934573,7.303424559313855
116.49825641466305,12.861750566714932
175.62751663057134,39.685393987052166
157.89332720963284,54.938232384304165
170.82917970325798,33.53576429325138
124.7456114157103,42.74029660100739
160.12630423344672,46.38261790487945
173.1873189737089,12.526942889025584
149.01119002420455,39.65262189579983
166.25868427101523,26.383037832243875
127.24886320205405,3.6250049159516045
166.77212839620188,36.72268897767193
115.32012646831572,49.56045425464625
175.2724629547447,51.99892898695586
147.17934977915138,42.29263300950755
167.072809075471,1.737870902706348
127.70207611378282,49.845410347283945
128.71743151778355,16.510996383554403
134.0128352716565,55.90331955842277
138.83801892912015,11.266495339574085
130.34055069787428,9.331246867728549
129.74654454598203,36.742407076911896
120.82427058788016,8.745435121600398
169.66739252628759,2.5415091898063022
167.08596422802657,35.54081800901182
144.05731197912246,21.411654000676535
130.86146740149707,75.71791817048658
149.00008025718853,4.689267500014664
117.72741337027401,16.767212801145558
121.91856818646193,6.502474630037362
122.66094896942377,1.109462838232329
121.51019011531025,13.059129702779483
120.935596562922,23.806574174173424
172.0747444452718,23.436692126260432
117.55767834885046,22.373895158582656
166.9549330077134,26.607580621021377
155.96196315484121,10.753211715012123
147.48089644033462,29.344890524473985
163.0775643424131,5.136738159836587
117.96266966452822,9.806008936775978
150.42264042934403,5.8390954120680085
157.95587792200968,48.22972900723649
164.2422278658487,49.23249941761417
120.13238367764279,13.250175817909543
157.57938138209283,22.932783102381322
131.1314714467153,3.5441880612168273
142.0083880443126,37.01177199259058
173.40390242729336,27.07804280626318
143.4909436875023,6.698387086291393
134.58154223999009,5.582006477522495
122.01034908462316,20.19810782052878
163.1712213451974,16.267031724564518
122.00643032975495,32.99560670520369
169.5945094851777,29.68644999690512
161.58233202341944,32.81871663945014
135.22194239636883,49.456571025387404
146.7975822193548,61.33667463104034
160.24133388930932,37.67750019871953
141.96243270114064,3.2160617580577386
116.97761801863089,22.498619429382302
140.00673975469545,31.419334775280806
134.66792720137164,22.794916379279464
120.6513484721072,26.379499756711056
124.36080694152042,28.778107652281815
115.11422898015007,17.27033495483793
169.97001239098608,25.400050119011905
171.63378336280584,14.739617475747234
123.39820757554844,31.435972830839653
139.08064954634756,26.239016236722193
177.1022465811111,69.86608563875076
140.16205885261297,0.8988149207758148
165.38962453603745,19.665298034780314
156.76847956888378,30.370266369497852
140.8847214668058,27.20014491546255
117.94789325073361,20.029651153947118
155.9075122177601,40.51801569731369
156.26217187289149,11.673150531266378
130.90277140727267,28.04801490306987
137.6564231342636,52.02387560820573
143.30752414185554,19.29586488672042
114.3125309869647,41.40235284755203
175.4384764698334,25.096136338937722
137.6057757162489,26.529946388302736
157.8579039024189,23.7633439840978
139.93951384024695,15.776621710764351
146.40888325450942,5.604755741014081
158.07049729907885,48.34924442148618
168.49913136847317,36.52915042909171
173.72088039014488,72.9259807985671
118.91494515351951,31.103968667761894
116.0682516922243,70.8133553531835
176.9747676937841,16.60906112540299
160.43354642298073,46.28793283069272
119.93588207941502,5.429172706445346
145.34268183168024,27.62245521747437
147.86606755154207,15.618981688189603
164.12178855063394,31.551134125410893
172.11698968429118,52.67821280199888
128.09988454636186,42.71902849285923
176.50019262451679,14.970509102774281
136.87871771445498,12.648347188106817
118.76871247310191,15.599670918511475
151.59343164227903,42.82367124129391
136.17708453536034,25.919191051957476
168.87052515521646,18.50665259613443
139.94691580813378,67.02185617766982
124.95354319456965,23.903131612374143
177.5297029465437,5.713370910736651
152.6837261528708,17.966534729186204
145.572601812426,26.692626825054774
173.8933448512107,24.038154821177482
154.95532768499106,7.110738763623604
113.42935634916648,31.016617481095125
168.86712400102988,14.974150990253163
142.52603733120486,16.740534709166756
120.83411248447374,39.378592229133226
145.18711657263339,6.975054469535634
166.1758440514095,17.289537766289293
153.53006845340133,31.81987651978227
175.60495329461992,20.114613184612924
177.0056904121302,14.672697582940051
116.54158343188465,11.803325972196978
116.0644481885247,52.32840534466839
147.56296289432794,44.8649331469965
158.30181905673817,25.796555203328424
158.95756154088303,9.77052799329405
153.64081314764917,29.00446371343381
133.26118319295347,38.656271865936816
172.74262160202488,36.32773888544463
166.06063627870753,28.415036102005534
148.02201141836122,34.88733163425944
139.2543469951488,31.714483712506095
136.25707108993083,7.236547122453669
170.01304868329316,7.396681954535569
148.79036117857322,19.90275376251195
157.26446896605194,31.822814340977143
136.64650469645858,34.74301966371305
152.63171881716698,10.910320284385012
115.45744459377602,47.17204693932422
173.3750070077367,37.02315632697701
122.90165094286203,14.564625005532108
156.4338580351323,9.408070752089438
170.5249006212689,29.26072171668288
167.73410657374188,13.959418998796108
148.5959581658244,16.637593493412563
141.6064322446473,14.423937048600555
112.63909365376458,50.08611446331338
162.04728239076212,11.416568782972409
118.17703464068472,46.96778820081552
170.42526156036183,15.700962387486419
126.27565868478268,74.85785536690472
165.91057784343138,19.948082239482837
166.50374925415963,45.4847407717893
138.70298794005066,52.89834096201153
120.04700794769451,25.62315273423192
119.41110582929105,19.65346255844952
171.1597511265427,50.488538776395
160.7957687675953,14.348968430463689
134.1339340847917,12.839239161013865
154.80356513056904,15.67400435149492
148.93017061939463,32.701042333551015
134.27403523400426,11.21456486376442
163.3530987687409,8.569090404145006
165.6687739919871,18.694171410262133
141.78123942390084,31.36819487020802
149.22266253409907,37.243456549435344
139.12969835381955,8.205114174577522
144.52132192766294,68.63370074139421
130.4052313286811,0.5872231400193937
157.58334198081866,49.685214098758266
156.3441931484267,31.576424759672474
152.21062025940046,14.03270500381371
129.166647257749,53.99281297777273
128.88568328740075,21.650735864646016
114.59807923389599,49.8084992017881
162.5326731367968,14.069102650726533
163.92534460872412,54.07230139827258
122.2182671870105,24.679686218654414
112.82307688519359,67.0426008850157
153.05806583631784,50.00285314706355
177.4993135491386,11.0464939754902
148.87658584862947,33.0411695460017
117.63887663884088,5.839271037347145
162.7066808878444,27.29359063366517
112.13299775868654,22.21366879828798
155.7982650664635,29.525882035045306
172.29295008210465,23.470924041034028
157.28010824229568,32.79675085383098
159.1028388813138,34.64625505080234
174.66635017469525,30.73442997807364
144.64071500813589,16.034172594002484
172.12750513944775,10.539992241137377
113.65270665986463,41.33774771799242
156.70720133697614,35.79148694707746
162.9419984035194,19.662907328831555
146.59044677997008,57.21471222763605
120.3148339916952,9.588395162510848
158.46879382804036,31.929502993724444
176.87212806101888,22.151819754712257
150.558196302969,15.954452686673275
163.10255577461794,3.6445895250350024
174.3921113712713,34.212169834891654
127.07467993116006,17.190185244994726
114.60086769750342,16.227195937016525
163.9495706963353,58.60489746380838
123.05841664271429,25.484855939369517
125.76818229584023,6.273689248960322
165.5176130332984,29.988371952763888
113.78002465656027,14.901971707030631
171.21087405551225,28.26584119817361
167.75958908349276,22.228988287104556
173.02345264935866,65.66357524390257
131.32318446645513,39.214006370630905
177.3780216211453,6.813362093448625
160.86890820413828,23.055453559344723
143.05320701003075,24.456990315816867
148.25694381073117,32.72549436439557
154.09582331683487,39.48713637302301
133.0543072069995,5.854552597447842
175.28032477479428,34.68806471639105
148.56879332708195,32.39073282784662
114.66187350638211,17.945026214094725
126.6158808413893,6.670488815623317
176.50959409261122,24.277973845032722
123.79029729124159,55.60090349781882
141.79742210172117,9.428265326649333
149.9881518832408,20.430529798653254
167.00435464503244,38.38743042359755
148.47854980267584,12.969196362380584
155.64345061499625,4.448583349433834
116.64215123280883,0.09936691974337888
138.70282216276973,25.36091466131148
126.56972723547369,26.940383125375767
146.96315671969205,48.625483682378
142.2457933118567,55.069479018054516
125.26553825009614,3.6604837183651764
146.58485943404958,9.808717970456923
159.93414834188297,119.04857616708452
156.08383135404438,15.422253743042022
171.03512882394716,15.223116092223563
176.30139751266688,70.36331380758656
148.6829392677173,23.472381925552284
119.16116224881262,30.243837025626664
150.19086948409677,33.754178563866745
172.0093722306192,45.170881624266
123.87893592007458,14.052851154258887
129.53940744698048,25.06385252694665
144.06878945883363,6.888419133788476
131.9426024868153,21.115473430990114
131.6191813228652,27.082433468041557
144.92823875229806,37.311900930711246
173.27112280065194,12.650872033860816
136.31431680638343,5.4572239666691065
156.123659607023,32.428057156400726
142.74865489033982,6.368061944323982
115.37126975832507,28.838865655901124
116.2174018714577,18.247094717463515
139.68434678483754,69.3793413964791
140.3264468498528,26.578094770962856
118.80938690016046,55.425524167059905
126.07107037305832,16.48252056978686
142.65333303064108,13.431683017061232
177.75003482913598,42.39287759116308
168.75520439026877,34.39108675312582
157.60060443915427,7.258228672356045
156.36969598848373,36.05492836844272
164.84855358395725,2.817596752129184
127.2475924580358,13.003338337273332
157.84704827191308,30.961663835794916
148.3099881610833,25.195305539530743
146.56316567584872,8.889922811614989
144.9254238884896,17.027212739151366
136.82909873640165,10.415775574052725
126.78619966376573,25.255897265012646
161.04893600009382,54.016105220194795
173.26122738141567,16.790686508573913
151.15505412220955,2.329571322073688
130.67377514159307,22.218403631564488
113.92668928299099,22.21594052338945
113.42991015408188,46.35106806652737
128.1010085833259,8.830194448172245
148.6606716508977,66.64786193659009
146.74199495185167,32.28221055592134
116.54317265329883,45.79295222887111
131.19041011063382,52.51787722481871
146.25540150608867,8.937678628450492
162.40297721652314,17.960913097852654
134.16760847857222,10.53263016483599
115.63350550597534,60.935160879843934
128.5785272596404,26.500563933238663
160.32980944542214,50.07054235940436
120.02560909418389,66.53954615865639
170.34274803940207,2.0255438128621837
176.78728348528966,27.149248858130345
138.0135620571673,49.33944064505079
135.2756324452348,1.9175446241621494
121.11724425246939,75.22440782474148
135.7799943019636,55.613673897462554
135.99421104975045,23.734232003417862
133.97279723081738,44.53139650065975
133.96981184137985,25.72571706072684
134.24119218531996,14.426966257824764
120.08126588119194,24.852886208019928
168.9774217819795,37.14929860019896
149.9018221963197,28.707201335286115
132.7446612007916,28.6786388768483
132.00135106313974,20.936131294259475
130.15128052653745,24.171347331361474
166.6384993684478,21.363399220088553
164.0021130279638,21.863000980585728
173.84469149354845,21.8872137691849
170.61414209054783,31.22110508721669
121.70845023123547,59.76643203267238
165.32877233391628,7.138506263053548
174.92671834630892,18.877764510228786
160.5390689484775,43.56111964485242
162.52761680679396,24.0729695888223
136.2119914558716,54.533476734388074
115.42700434755534,65.36207453041123
159.61272531049326,33.267819701923926
142.5850364943035,21.528740481094772
140.43314393842593,49.70153129335281
149.39952075388283,24.56772048117663
173.28245272813365,19.3275355344902
137.6986420499161,77.97168692815877
175.24438489647582,3.5949952401942973
