SampledValues1,SampledValues2,SampledValues3,SampledValues4,SampledValues5,SampledValues6
100.99072841368398,102.50748086720705,31.671593660172537,89.10538347034534,92.31381957332125,80.36450028964657
89.77200486831677,129.3942350661382,63.9645186375191,107.46640454116633,79.5767170969744,99.15646604639821
81.78401433566287,70.94100957270712,42.371638838900154,97.52167240666996,86.9045824634395,107.26584294164306
88.9880697227449,93.20639528334141,25.3409773028688,88.82794938435903,106.43443363715593,109.02524607706447
135.06995098229152,118.44749394338578,73.11024677849399,104.38088541700368,89.02581182021007,107.47166042053517
103.96985616539573,125.99500687327236,134.519184837571,122.98689411649656,101.70906361468225,101.41430315050293
92.20235055390086,72.03962539788336,56.19313901317089,104.53269227303511,96.2014536272035,86.85826250863974
81.64262982116286,93.79570022691041,86.0444313815651,99.59904654133572,89.7061949564163,116.80088663090702
76.96966258457377,114.25864835269749,52.44925443651051,110.87187644927029,64.78535013967728,113.57483666006807
86.64473828924861,89.49111516587436,7.086137388727732,99.9390817745849,96.28733072408495,116.0013257998731
102.12585007100292,127.3642526846379,15.414411452912526,94.52403098900777,86.1796323895559,85.56189043374046
91.56453195841408,82.56924267392606,120.22705148768564,87.50145274437709,118.07789716289727,86.84587057689912
130.7974283437923,94.92866890504956,4.9540491317271185,95.23212734530046,95.35785560658302,91.67735278007851
112.76882670585408,86.2538105621934,15.871541334236058,90.20935797892106,83.92797697673888,109.45541055849634
78.71631953118379,104.9160992121324,23.861146654142235,115.76174375453837,96.39527515409226,95.68620710543229
91.28226092447773,96.1711110919714,21.039508582834294,113.25635331266238,76.37708550826707,124.13769367450587
83.25350807260278,96.12307337112725,50.215230856296444,105.16120817013281,90.3725046443904,109.6635166597144
99.32495837451434,98.68865327443928,57.29537917001658,89.26385809286135,107.404652888895,102.72381203403862
113.41632308424542,79.36092530377209,216.45618634576365,101.47755236382233,79.01986618068999,108.80608113116658
104.48458785593971,78.63751465920359,38.42420324359359,92.76454644014441,92.1829905175914,72.94908329523824
98.05343965805797,71.36794019024819,18.798852973508193,80.5918366193861,125.41756225341406,119.5028510083668
83.18725074418411,81.97613713797182,505.6779993045486,108.68007478248003,107.82273103512131,88.64274538549898
91.69067236872789,117.48088839929551,81.04149032370536,100.01995200194577,94.13673745045939,78.57582646324045
103.01088250289703,108.70754536241293,331.3952091019464,110.70820961668903,100.29430525014477,96.54447830670536
112.66792418273842,99.12386290729046,51.908936107347984,107.24864379699166,103.85782423691053,108.53952935862701
110.96257634366431,103.62437461968511,138.52237393218633,85.83871093461013,89.559597763061,85.16868521678104
72.81950080981892,70.05805746186525,88.40135960923584,102.61015802931848,110.1260986549765,104.78048146767175
106.59997667677752,126.10313413664699,97.67718619256435,99.18725850516678,91.67725198976697,80.75988013520166
101.40723526097126,119.04460742603987,14.879082424386764,110.09913325058,113.27179618646842,103.94691779536537
103.94738475717236,117.68110296688974,607.4558882356173,107.03819893956567,119.61651561787792,112.94276842736413
108.04948786819814,104.76422471459955,48.287816099255764,100.11942508604014,101.11115709616729,85.48744552915991
90.25062930799353,100.979547300376,172.60797295994055,85.4462556221817,105.85296042244998,100.65727295648912
79.03794079801028,114.43379851523787,10.36798968411574,107.0525398745603,82.03360643452348,84.8753464447315
104.68128137838947,71.20536556467414,68.88331936347427,107.97751361627135,90.03905718974744,102.0274108582844
100.56195777321456,78.878378495574,77.33917683929808,89.50699506319955,91.24129064618899,93.41593099073408
98.91183217759179,127.84047270659357,14.073272131752304,99.42833822602029,85.82306583819027,118.49515247943403
121.77038276597727,120.81584059633315,3.2676391217822336,103.48810122817886,95.82783818678912,44.77010675436777
107.63403279612413,127.45658197440207,202.07019778502718,80.91860965492263,91.96035389689627,91.63235696481351
76.47732506992176,117.6584607642144,23.90741074224657,99.72439215612873,77.59249451495565,84.43447456367932
90.64429041239084,73.67528129834682,123.94819580266616,85.28859403400064,93.10813407470937,102.89336649505994
107.74479809987983,83.2833972806111,338.3309756650123,114.28956766729662,109.46350132768588,105.88271630139702
132.98843442399593,118.67006124462932,95.09762576492412,96.60873746160703,85.62449653007312,94.95188931751149
91.88523653632805,76.35063592810184,319.75394194287384,85.45737112179918,89.058478474862,98.61640452675528
113.5615566043588,81.92422697786242,39.28987511298597,88.25996698300524,114.23433981921029,98.00304191867166
90.40127789089361,82.76082294527441,312.0009661063387,97.33387421926153,107.6578986926559,104.50288069876348
93.79802472823951,116.52722528204322,81.28256839326353,105.7199730604654,105.15997100370932,113.08161776471239
112.63944098811031,120.21221061702818,141.98453475513787,97.40944675483027,121.52467341991682,110.64977699242081
127.10887343645986,124.46606356650591,112.65378494918943,91.81325856257114,89.81331911580413,124.81484556850778
69.64550074360858,126.48842090275139,74.23296664802803,109.75245632724418,91.65619460425715,92.81628052900166
99.4480454051261,81.08825354836881,131.13409732851775,124.58152297952569,101.43788260017749,108.29920135558244
91.0756017126478,88.60281285829842,38.332476864480064,86.43486196192407,115.36145690738023,95.47305943706436
92.02982664119884,117.04272783361375,40.22063100844938,80.4960865208658,105.18710476443884,115.19691031847219
81.90053942850034,114.53198028728366,21.22676083589126,101.21305353780298,90.85203711510236,78.37029754327754
112.04363594266115,78.51415411103517,18.85858880627402,99.55247121514998,116.26096216168284,90.52855877737242
112.33628145448009,110.18094327766448,94.9028079752788,95.54286794942296,103.81765663775367,110.52831693088491
89.49239735681164,79.72064046189189,426.07970389048944,81.01186827760729,96.52459489007921,117.54337677266986
81.63949758252049,110.17484147567302,34.324438048098024,99.81486007142189,81.6116490561664,101.52485655043968
102.70392918114338,86.4224285678938,376.6193948058087,98.16861784026045,104.80898881318184,127.59521169685706
108.55124814018059,87.46842720545828,47.67041398358122,102.80895990726606,123.35543255442174,108.62902180009591
110.44571090555621,80.07302036508918,143.4467377512871,125.12745768114655,104.02356079592056,110.62924187307071
123.99486223409093,75.64258583355695,15.868531283761234,122.92956909521203,111.66174833875887,108.47498450076365
108.49745443798264,77.3923662211746,185.71964406427836,96.3309094482274,95.28667213585241,112.37333009337642
94.96333027564037,77.90265918243676,54.257161335756685,101.18419181268058,91.04626535680181,105.27335186601114
82.93367056061628,126.81527221109718,73.68356076704188,86.97878483306857,82.55597837537528,76.72962404467444
101.3052135991385,109.54833710100502,86.55375775816326,97.95321171356231,73.13670785887446,81.36868230692968
99.23817701380113,81.57800292596221,89.34033045622118,108.4419013711119,104.07846038076053,69.84844144005379
105.08701240736181,80.53570531774312,156.50172675353102,97.8113139418995,102.01753933700543,109.12142302261843
105.9232958002328,129.99147863592952,12.171230196189939,102.37810386215645,100.83537552460166,98.46446389628453
88.41333780489484,89.4654193520546,35.47503425238494,119.37581279082092,102.70263943552317,111.43467441257724
137.74058617499577,79.76076710503548,87.15790492712652,106.05395791428606,94.99772255118923,90.535815957641
126.52050697748322,128.86504525784403,87.93310576883749,98.36384720504284,140.593800759225,104.82015015202727
100.26388689727155,128.06704771704972,13.60053099616327,92.18065063144618,95.5427501469277,75.82778370597144
89.31491534716336,99.16641314979643,170.8658192413469,119.12900270269404,131.72048557163583,78.50135034599674
103.48873851564483,114.56922700628638,36.362421698398585,106.35086448308294,95.51686485963158,81.98452025164835
76.64281419043228,119.67909187544137,136.86615344312733,102.41124547268628,90.8010757477519,87.09025452527911
128.1887659407772,102.72127238567919,41.68273079445653,100.8156229105021,109.17524015445802,91.30580787674809
96.97834045144167,127.0933197485283,353.08549986271373,95.7858897715815,99.9909060956435,87.17434615541374
122.48150506476912,72.10412435233593,11.872910382953577,94.50116572762612,84.31784604995283,91.40511537863551
97.4939425075678,75.39061755407602,80.3751177991927,77.17164213139074,90.84763808531774,106.17793336602027
117.92271155965122,126.89014347735792,135.74627102589918,89.39711456655034,108.43835161911757,92.34253634593989
110.47028210972991,104.94390064384788,136.54659011302553,81.46670354635575,123.8725388126851,99.98018137802096
77.21967283400357,129.6600734256208,64.48667945787255,111.20197149466333,94.6717469003891,121.07339043677358
74.5076238921004,80.29176923446357,21.371399508837573,89.0164920217215,87.06401739138074,107.2459105828272
80.45284687868771,99.6685187658295,129.34129276492325,111.3853836063088,96.76983599583879,89.91784601013202
113.02616488547935,95.26341044809669,62.245037504174995,92.64114922492654,92.58908057925727,107.38681623484993
122.09743522802768,72.4542560055852,65.35951912581416,105.75647325585352,101.75725885468756,104.78306909482217
105.86062991640534,120.52674702368677,133.25966767257887,93.03418534687529,66.80575269672839,103.3024339629648
107.5782581777812,75.63286207150668,19.44984323766215,99.25846361023392,90.83456367702844,97.11263821593303
107.25616060499,88.58189978636801,261.68710714845656,125.44302226421243,71.43295897029692,97.45092423354096
93.63800566921456,86.36387396138161,451.97737499792476,97.33389179023935,104.72077644712954,106.34600660049969
126.19330541479059,70.61952505726367,50.38323102184823,110.89702697342162,111.16041155036346,80.82890662095096
83.97345152269196,95.19495385233313,271.77423507248204,81.87950669315299,97.13632904953221,87.98182371614055
89.82291582535291,118.47553730476648,262.11806439794265,102.45237135447405,112.184062684868,108.35088158164021
77.07183078102449,102.45402244385332,25.894275568856667,117.16051088153527,96.13788843331778,93.18558514028267
103.36362616647916,121.52819957584143,82.45111964285272,95.30425008469061,90.51023765273871,40.60510599630309
102.75768529460096,115.25898706167936,18.488586705731976,92.23179597617855,116.66633224308508,103.30213824254865
101.7479036051912,105.17513815779239,13.705779138729044,116.73186655538453,140.44725578962672,132.43353447593913
139.88694443019455,124.74338572006673,17.09096547951536,104.73165017915929,88.91421495968027,102.59898141770464
75.83175758712947,112.5410970672965,54.99234514892215,78.08633334289735,81.58936599453628,93.14889781773485
101.27173513042062,114.20116658788174,63.8654397008234,115.63866637298895,135.9943377155266,99.39986473976974
118.55238328831757,112.01532303821295,91.57215114612256,90.35687540272053,89.98036176251125,67.63636382443082
82.23303476067937,119.66105375438929,18.869868099814294,111.81166605397267,97.72245494856911,85.64015963651158
124.13795349414477,97.72442693356425,48.17322795222929,74.55024103613358,81.25459141872824,66.47400757161003
71.4652384915641,98.6400988092646,105.07075186594777,117.09454512750733,94.48997096788334,98.93313846255836
94.82046198134925,83.5638325009495,45.41957549285298,82.62376550325503,86.25416961044957,91.26122089887828
97.77838715568645,82.39443095866591,70.22931369143133,122.73075468906534,116.69024396953232,118.92544548132385
88.62946884714512,96.32545524742454,397.34744644470214,107.1067318666373,88.24658009412092,95.83427446929306
79.96628613392667,73.1518472591415,16.823916167845717,108.17170455241585,117.75124202290121,92.75144471823123
101.00305890634027,124.91458072792739,25.325762134191766,102.16142035272945,96.10107591627002,82.408154414138
98.5312802377482,99.73495641257614,116.35323470929318,116.5982305767367,94.37785713533486,78.90325247491012
76.80933631646941,127.84319693688303,152.14726933968947,106.58283101283057,81.0621983673827,107.55832335866575
68.3053816775592,113.75118566676974,192.24320744703928,118.54334529277125,102.94208282678215,111.28417069275706
107.06282979012417,83.86260291095823,4.2003068415821305,112.50100916899534,93.40669009097313,116.4450603865291
114.61204952153365,101.9812270719558,167.38448624906573,112.73690937457317,140.98289226703272,116.58083111739697
91.91630515417623,90.01166842877865,254.37505105364244,97.05450001005721,106.07017558088027,82.93227726042583
87.5889082228699,78.02206417080015,15.739475335954001,114.9250893501405,108.54209030619623,108.83532527820933
99.55829485677279,87.14678854681551,400.97390956457184,101.87693291839106,114.21837525384917,93.42337264602622
92.85789242410452,79.69177179038525,0.711192647144262,86.10493158404105,108.74100248131721,100.32237930413433
121.65696778252499,75.05243486259133,64.40662112506388,112.6440471367996,95.13770139239477,85.35787894557483
101.2651183926039,116.43414940219373,7.085153452187046,82.75218661947991,133.59586030096568,75.39502243851955
106.86270283650819,117.49293442349881,210.23060715777277,84.89269223873006,108.96975430848407,99.56277256134591
96.99029078228743,97.2803527675569,137.03387383006427,118.80410273272963,92.2215583789315,77.52852294844281
94.82761989375275,79.10031734965742,55.243876691776336,109.88977284961528,114.73547624966359,107.20392150166153
107.30544844493242,115.07484729401767,114.41962212817032,95.16596315898022,85.56667433251495,121.60156083866933
107.87346422561106,97.23857518285513,3.5099803713621003,81.65131832411824,100.262704068455,106.14259719755685
90.40281214441589,77.86486224737018,82.45518137771619,88.36063497232382,93.79502276104459,93.98645609733623
118.81628814012288,124.2125303298235,34.43875454845411,87.63122816498802,90.48695326476853,102.32584811974223
112.5265423906591,95.60187168419361,0.5185892714804061,111.45493783145113,101.53945419396452,105.41248972071527
97.18296270497349,75.4071756824851,54.554200579218026,105.45366841947481,87.97011656462028,86.79396472669436
91.64327919154297,93.32402103114873,228.3611239165357,99.22056754248882,100.86958762526486,112.26516064198061
121.21129967762191,93.27797792386264,83.16156937154415,106.5622122722644,98.19155065094445,92.2741732416478
101.27309225210458,111.88227027188987,204.59859885035928,113.90296303533967,88.40921842433399,125.95516733833416
83.26001431648616,73.69841062929481,362.652668551314,124.71219506046074,106.27225141851595,114.83944695292362
79.77970064523663,100.31152893789113,88.351013370111,101.33234363744431,106.60540533679644,106.23294474066908
110.81508661089512,84.63625867851079,169.9222183410282,123.60438919936661,113.3691383665912,88.2210017809077
87.15679647666205,105.99402876570821,170.54695208769982,95.67829886854958,96.32679331930274,95.31655682422354
95.59403834412254,81.77594835869968,71.12140410256522,126.41861992018704,134.8767985280704,94.74445517607062
100.1902370385262,126.26667713746428,71.72487662730931,104.93027596608596,118.85306559741248,105.864653439241
111.35284125091133,97.75094302836806,41.68426099264628,85.52193095222522,81.42451676895574,78.16892593340657
118.96299973501117,107.7546076849103,109.23601612970486,121.91795473897386,101.9729407098415,90.92365833726777
77.81036798061308,73.69495289865881,230.36917568487917,101.18852638317723,80.29714805375707,101.97275842904652
111.55275614229355,107.85528467968106,95.06384537370158,94.08008410942355,84.04703316724618,109.32084982344391
119.93538790667067,102.7472831076011,125.40641370056437,97.26353558500745,92.9819920165381,78.75586079380916
142.21618502501713,103.44578288961202,54.03658227676763,106.219451588661,95.50361935932753,108.33426559721839
105.95061330355601,73.14313144888729,197.17198150117795,118.76896387165141,89.36231501588236,90.78713860242881
103.6717216276022,123.20445511024445,96.32647516868056,113.26742961690519,104.16932602437329,93.276127535607
98.31521874433632,70.58099423069507,215.7218471984907,109.1415696512039,114.24684924416188,115.18028527216026
115.07188529606104,82.97787153162062,394.16148814603076,111.8420399449453,102.05237818264236,114.4315966795218
93.14360066479469,77.31546177063137,78.93451882720107,84.21692892545974,104.64990334722567,116.88499926152066
115.55112672799865,90.12175825890154,27.998002691792696,104.84786208105618,105.74695606799867,107.00870355118836
97.46157348774328,116.6846352443099,15.265822377684815,111.66134781793119,103.30221997520142,106.10745982153932
103.81567382407829,94.66336213983595,14.303590262033355,99.78162425862156,80.00527506291242,47.270495236547866
109.89539233986889,110.3129028622061,107.98478082072522,103.47931523889005,105.51780220071078,118.49013204838688
89.26547753311107,72.36189021263272,213.93079347713643,109.46134894453219,110.93536383898535,118.52556688502928
84.12436435999855,70.74825171381235,334.07532471636813,103.91869312897794,87.1607745199339,85.8259998613134
102.7495164812493,75.12625148985535,8.587288801296285,109.57720584149644,92.98382526280726,98.9201329006345
114.62034167662375,124.81177280191332,69.20116403940936,106.2284212339967,86.47169233741486,108.27287071883397
115.5205288076148,99.67337728012353,39.074006917909124,117.34460783925152,106.54075299803571,112.22953259482236
104.46444658403804,116.31090763956308,53.06274545255726,100.73185727231588,83.3019913669256,83.39177812876086
109.63691106213633,128.97466187365353,63.45008838354356,102.64286513355529,111.80007588860177,68.5074186753351
125.18325502031709,83.70425448287278,43.37494659315796,78.42215859423561,101.86794719421536,120.48071615616686
67.85473279236226,82.51652935985476,9.563186441905913,111.54928902574488,92.03037945824605,91.21065057232953
113.19030840426998,120.69053553044796,63.781931006777135,118.3499348219053,76.74111784290534,111.03286480808644
123.98345259834855,114.42628018558025,67.37187332376698,99.10164335098813,97.89663326664079,107.02496195885386
111.18833224382034,89.14027927909046,8.621020663055763,121.3876274646629,86.71813793544763,106.80152943155694
66.53951978594142,83.287164401263,10.484666200191327,123.62446599586546,98.06085317303213,119.19905500962301
97.50288197144992,104.5346835302189,56.20016117703642,112.6829206575225,86.04501432673587,88.67132995479514
110.07478187589041,74.22013748437166,0.019062543996327022,96.98627032876823,96.45390194761322,102.87594860713973
101.99410891541311,97.49617573805153,248.70503050381893,89.0207099452361,127.9221453548243,83.77772917737633
110.77890393132725,110.07621032185853,36.858689028874835,116.21772761573156,105.94260000997079,125.04267816903415
104.30072491863869,76.51014749892056,101.22165913633394,102.46037704956899,94.92927060094549,114.27066295468295
89.37107749819675,85.94491586089134,76.36420902551725,99.5736935278176,111.52638577555832,97.90597333329
89.74301344343456,99.93476250208914,138.70406251626238,118.64353143956987,111.74712045556579,74.36565225675197
109.53078712530558,97.95332262758166,9.779778909432777,79.58872883554399,91.32079077606122,95.04331334299144
97.70725577628397,95.751315318048,83.38806311473589,83.62756588032353,61.77226585568964,93.09876189591192
98.75697516108877,129.77275893557817,167.9799561535028,114.12137319047059,88.6242036956004,78.80376338059358
108.94099538600956,118.04413962177932,2.8783021025517246,90.39223947176238,109.57673660273161,105.82650342539037
105.17955953006182,101.42105970531702,16.13114158756069,99.9660825943218,102.68821464405363,84.80652511650668
89.20300942346827,114.5899418182671,241.60338672639784,118.6316556511461,105.91298659611158,62.550527354740325
90.36898710732324,71.75153571180999,63.72578206593699,76.24480181084866,84.79955157909797,82.00715757992117
101.96276459036183,101.5836317744106,111.6253970378646,81.13124919882452,88.88441106366453,117.82496170418867
100.60596288461228,115.8208883786574,46.32449944498215,94.58802839441782,103.41624889880349,121.43934630466568
78.39573126703309,113.93619040492922,215.62125099713518,84.79460198934723,77.44540559298932,60.79762179314174
111.53144480865983,93.64869277924299,210.91596308720432,95.19503871358667,126.3503678412201,126.75208588889221
97.65857042346735,91.81291913613677,70.36892116823795,94.47974890179675,94.35748273187923,116.27153456439436
99.23951994133067,85.12518102768809,55.465555203523856,96.56886929169427,85.7211348304812,107.70511200078214
101.6575106085325,99.1112955706194,18.89159911152676,101.48584526975026,114.51525152261024,72.60778746392371
102.18130536429679,90.75261305086315,191.66580778955344,80.40001493769414,108.49429435201935,69.61885124100891
107.02651677931472,80.42943572159857,26.713468776136125,99.61755341513484,94.06855471649561,121.79502115480255
82.0074562246734,88.66372477728873,76.91438561234055,101.3655541012221,94.58209648008753,97.39189528874786
99.14227489603068,105.77447601594031,94.32165900459214,75.22118919049299,128.21536880918728,79.02305003438985
108.76078316263843,88.90053194016218,102.17974011950959,101.83728232615076,103.7822087691907,117.63834910342105
86.90492759695812,128.92995266243815,10.021050224873443,92.97682267825313,98.15081161931865,106.60921898070991
97.31335367811606,128.62273888196796,51.21051594039405,111.17197411091365,94.09861690393484,112.09342783615651
107.90062275068946,116.84511594474316,64.21767125373864,89.13746864218481,118.21336381357105,102.2847945903937
93.46876816971451,113.49192506168038,193.58539506318652,101.65089976616478,88.7412716119458,105.83718250815768
91.63743404237192,126.09369102865458,222.51722080479962,96.87984544767022,118.85669257114698,82.3405329927363
92.91053681727651,70.95290951430798,6.4165365606330615,96.60053809699532,143.1207886178932,66.42767141249703
120.41919950742579,119.86642822157592,83.27652524454996,93.69479097024445,94.08487610429692,112.72980054285402
97.44050535026776,80.69490825291723,36.46943413296689,109.17691272636145,99.6585416584559,90.04507826495177
113.16993342317434,78.16891996189952,182.34464733509097,112.77817996990518,112.68807366634137,85.6470527822171
80.4399642923189,115.4055333789438,239.54186220690084,97.36418254162346,139.62622133689194,81.3793168791492
84.67567477355595,114.45498866494745,79.88420437210891,117.4244625742125,96.56908176212718,113.96753348728367
99.66085392380539,106.66311611421406,22.91407718056671,102.4935269421863,81.95556167220369,109.72658831215531
89.871333244026,109.45346218533814,118.94439516919724,77.28251424648077,95.82005234785795,108.87492424139855
101.54686250832053,101.32337940856814,179.42647491370542,99.24456705589978,97.43500560998562,51.73872704472076
101.32359156964226,93.55903688352555,177.5366312911669,89.5321624745367,101.70717087739314,91.41798557016133
86.84796516429853,123.99544948711991,215.3567701152744,90.27490101338772,99.87068384852745,69.68971145845356
98.40464970541058,123.52504378184676,5.266029647720702,120.8246745089377,60.22892458065745,77.25911975489716
104.55626669617094,108.80829981993884,346.8880681011668,91.3446828443613,100.06929260464568,102.66140448232746
98.98661901877982,89.32135289069265,53.36615553451277,104.85141612363932,119.94879457813894,107.04656810589817
105.46550124891822,95.72581065353006,7.295325249192322,100.17726169046773,98.01895060420962,68.13849964355921
90.33208836187282,75.94990694429725,121.84693382462694,103.06893537004991,94.84098593005518,108.40643272694103
108.11494286642422,105.81237982027233,117.57705872676354,73.8041191224842,75.53952326110483,91.97325372866223
87.09516566169442,89.83056314755231,22.91603657282725,125.36799940188399,127.28428365929875,110.7527649756318
99.20787056352789,93.3567211125046,176.60667290567167,104.08422574606962,95.25991945077031,117.98025086658508
102.43236572273224,86.40135467518121,138.8372600163685,92.41555045395472,107.41135266333701,66.07550059812137
88.43400022361745,115.50484825856984,199.1443008557974,100.02894737357943,102.69019871090136,107.77667447536408
85.96586881307267,106.08353178948164,25.310860896700337,82.10966283702237,119.99338433124343,90.3134174579047
97.12069318976955,82.54321191925555,303.18192636625463,103.17498863148853,84.3286397629482,108.90226840423041
101.29265238161716,87.40876880008727,87.21532784936922,90.30676297062617,117.9064383224225,104.50298742914794
101.95706513664351,104.10659206099808,137.85828671526886,115.47546970857911,97.90812176871886,99.63013598744142
85.43729923351451,75.78721596393734,37.32640741399292,108.84682163632911,108.80655970318665,86.65406919627851
83.54437966996362,94.48851093184203,184.7157808756646,107.58142733739267,115.34904458625802,137.31323450798135
69.17064982263365,124.430180946365,114.07865503071673,89.028440237218,104.6400649414274,96.26677100169677
93.64736593095725,113.31716715823859,396.6602087456134,73.13471883221935,113.47959289871314,104.36882866762933
89.02934371659697,77.815011870116,94.94278167562732,99.99050694263829,85.6776692989157,104.0115532334512
90.9580431819913,123.89366362243891,157.97269262315183,109.90872525095091,100.62264271961571,98.30213054862362
92.72090847280583,115.00151354819536,217.1884423331333,99.85576218050076,95.00195302633679,109.46542426809442
110.60087883134173,81.70052890200168,52.275087194636974,98.90405624271311,96.97582844449134,105.82964759316079
99.60893676606572,103.10819596983492,49.489073971588915,106.49772742231033,91.0964915254444,86.73481794886305
125.03001278740922,97.44330565445125,258.8092364357188,90.36926753155204,96.73007565475038,85.88139393233415
93.59686222858916,99.66083177831024,171.66846249003257,101.9467877946799,90.95368258418391,83.85511374574911
103.28786639152088,127.95697601977736,28.141015114620693,98.78310066122592,111.64916406284159,93.238844180675
108.28169793469289,118.41275933664292,50.864452669418306,110.30317272017757,96.90589144970829,117.49348761492962
94.52131896250222,123.00782999489456,253.97305310374438,98.57652288874037,101.84156192064194,81.19765991243882
93.08261017291778,109.8446689080447,133.68183766861608,91.69567423098418,114.3706386536011,104.01976329769577
102.15164131191061,70.12616328895092,20.898650685868006,92.19286582912136,92.21224236281562,101.28886282312926
97.21548334035923,127.8581885015592,54.95211294909436,97.21247959849839,87.36036941145261,114.12263950110926
82.66703757245646,124.2169783404097,204.4619319347642,99.27317883626918,84.04694515656081,106.49127652549826
119.31712592438893,83.09749282896519,16.26835629700062,103.63396225098165,100.51174636219815,85.14948548866813
88.42647437780188,74.4166079396382,50.66216366467762,105.04621863526751,94.2489032516013,78.20508892996668
89.10571866957191,98.95282054785639,226.80871331335126,108.84341404980327,79.25822703021471,101.04457573090826
119.66475461878962,83.25781796127558,59.2581848643977,91.81902186198381,92.08518393792329,73.14188739225999
114.27468419460274,93.44740252010524,155.11692324753955,102.75966257482841,94.42764733282283,98.65114360908393
107.36436236701113,119.14786632638425,389.52014866789466,98.58129982434721,93.2498650402959,101.41716983261499
105.59363276094268,126.75516939722002,164.98039064176967,119.25605204659101,103.03866510740187,93.26833474847507
105.55291077530092,119.87829564139247,140.4411714703101,116.35728122924309,85.73226033877444,107.77310918765205
93.99156712082085,74.13595342077315,161.49092170088113,119.10284553666165,98.3285284816113,81.16184266947575
93.44635082374873,96.11201593652368,4.206410174652348,99.74797350604132,97.9203212939346,99.2330551440603
108.11735615330821,100.59782973024994,84.42143818673703,103.94289161835196,99.74983792915313,85.56842023675262
71.12667679234224,84.10613706801087,51.4136783531423,98.20926382990407,101.78550656693862,104.12795216138836
118.74020429150076,106.85255821794271,34.530712147062026,114.28124800579224,118.83585456680856,76.171523805138
126.68514947946645,85.22862509824336,113.22518076021922,100.07404049777183,100.1636834658769,72.58008531603411
127.36109816979462,114.0581237943843,87.28062265921808,102.41817367245854,122.64371891646847,105.07970048439294
97.27934208886663,99.3528387742117,73.33585546451809,116.1305383881363,129.60230905112365,93.89062667059527
100.97158382476604,98.14352144952863,54.53458391006076,102.6463922107551,81.70589167572349,97.18166959646265
126.36061731623725,120.88963315356523,37.61459171632834,105.08458356104309,82.45261594449565,86.65054102894163
102.01945972101723,77.94521594885737,153.23317280252562,73.16573423356496,110.86201295279577,99.26905301305338
100.7716889320488,96.2601753231138,36.588458049817326,95.54389712329899,104.92389724789892,97.93207006440043
77.6614656112998,100.94629615079612,58.742326991674155,92.58811885629378,128.08401220269027,88.27625570584455
108.61108022289842,99.78709573391825,257.4288116015797,91.88773598486556,83.56010666504146,105.5947918729809
87.03920179580123,73.43964325729758,183.8886142643965,116.9792659443428,95.96253432123618,115.45576322707404
91.88469390678947,107.74515521712601,16.511005389402804,83.90316995220705,124.86881086505771,83.14536226936033
103.54331402565785,127.01859643682837,63.586677367227416,72.6604865453072,102.09904851197328,91.06588930615577
