SampledValues1,SampledValues2
31.008071613001917,38.42374777087116
31.24246526545019,39.91587683902453
35.99162131860008,58.34867492377688
32.67365845822326,98.86609950889408
31.14904703518864,129.8767538867153
31.733011394290006,43.504489797633056
30.147253996304816,72.64646929902088
31.953516786185382,41.695056828839725
32.728778648324,48.46487183132868
33.426163785258396,49.69377336342901
31.60531682923763,40.83375785999169
38.444015660867294,73.4565709312013
33.30508669990666,73.16798956279871
40.104043525223304,44.163375879864475
40.11603608148367,54.20013561558763
47.95757008492106,44.29244142312909
31.50172077275097,36.620909104124344
31.73042562112664,65.2874907999252
34.173656877666666,40.457428092476825
32.582681894454595,47.3069105109586
49.537808340571296,53.39900009950022
31.56971161826405,75.0266030743922
33.12218608573841,55.864649122465536
33.3656312315164,70.61000714837226
39.55362811870772,55.27673361889343
37.769978495077694,60.84139628792686
33.033250395057244,46.7606426980777
33.564390438047724,70.62011439169481
30.183279058730196,38.1167962648662
33.65812876597792,63.725826544655696
32.90068975783119,84.00406928521619
30.861116186154263,62.30790411359893
30.830682167409073,33.066271779995006
32.47549404049504,61.23066001207623
33.39179298492488,30.449449820353372
31.553168037646877,43.024159735051256
30.216574978724008,77.9500906361509
43.57302330709153,65.5977499513169
33.11938284973471,45.24403689617196
49.85647242528015,67.7241886090516
31.151421936249115,41.55605544097752
33.55802978485088,71.59000174168375
38.25596908877502,40.192883322611316
37.997642698129766,33.4716223591698
43.96357444359392,64.61635965400212
40.20663909531892,58.22885454266281
30.09502823049085,56.96283200278544
30.452467725123416,44.938662715748805
37.53914815783436,97.61075133864293
30.73740365835006,34.6384424887129
33.64251081530852,61.04266344058601
30.304058488106843,92.25664421937219
31.046402400062156,59.0113343529154
34.66531334090641,101.66181747750092
38.57622860558986,48.16090036859024
36.108597944264034,47.35949107684249
41.22894804087011,95.11262330079418
40.09684987110049,63.787555634035485
32.47553933014632,51.8801099944765
32.18001032498276,77.53932124398212
38.07886175604088,46.09317326053637
38.430599049365654,43.76929841199403
46.215383872097775,51.218673352792564
35.53940017016324,63.50883313089494
37.73982396120676,94.05581294176429
34.39644225032206,40.02072124292628
32.035926395597286,59.10252440390967
35.44809605036268,46.48992034169226
31.271534655123688,56.1288041419938
31.983847243333944,48.26128018255075
40.87889010580935,72.90504042452403
30.36920867350507,77.61563127136998
30.890431628596442,67.89791201683902
34.36883245894241,36.12902652189556
31.437005200169175,68.55283176765212
30.45532075184268,62.880643555829685
30.483833706779905,62.48018143535898
36.65252996076612,62.32883581831294
32.42176942405781,99.73479537438088
43.89806143011338,46.985134126378455
30.30154442423521,54.59531936135666
31.292281586178643,76.22772844907806
31.841728494946718,46.237923185646785
33.604465800726025,64.36132989884871
38.44229126559809,65.94167742690277
30.082227707226927,47.10338762272467
30.831978660905378,64.68772849623625
35.443779754411075,51.77055425341731
35.855158819980566,45.83066563853656
39.48366163892305,30.302373807074964
32.74464601160567,39.93547349065352
30.273957704220432,67.55662699812981
32.45209977451685,65.40599433903625
36.432074758597444,41.69145876540867
32.011031550422466,89.50555899002802
31.17518221831518,60.3118113749988
39.80507394687404,77.9042333886415
43.62870963707978,43.38849661829508
31.061338041794563,51.7401159206147
50.055352183322626,40.61248355485124
30.48046411048654,37.06390695712678
31.652405597658294,80.74387985092986
39.763072970415905,39.86568812093613
33.61603603324403,40.67250990751626
30.673359548767195,44.36166510547996
31.000607930040108,122.40149721714371
32.00475863406303,58.9716989045357
35.07412835182274,49.459755131892734
32.258819341864665,68.34506793242937
37.72479409075481,62.5175293320755
39.10046527389669,108.84639103896558
43.48797346447141,59.37647065613699
30.124645274276773,81.90325246592627
44.22656378447731,85.07453964521555
32.00551798225706,44.70698147059477
33.52764042605579,73.8920857155257
31.235258103007265,55.243858877214194
32.97812935740717,47.83415197941028
36.478482830478974,102.62002189119255
34.095624562110515,49.11393227456155
36.83409334113489,107.71856006653576
30.713319515767147,52.18381831397949
36.169747352184906,48.30714144645495
32.64453623157032,32.47292936460635
36.59807415701042,65.21058867938433
30.713927336402097,33.8633075223346
38.922419817567295,68.15765749156223
30.06638787034096,46.61242970211666
32.09300029076347,68.51764251044861
31.221113169983706,86.59366653833794
41.82001060327686,38.793175536168036
30.140828651126508,38.14796953452753
30.27202419775934,64.96561954464036
32.03892226523886,57.690433012708056
40.46948343101054,75.32729646971657
34.770274586495795,61.67837576347736
33.07528065445526,71.59899196090032
34.544622413963495,111.75904658177143
40.13572627008131,49.95687943246306
33.09303794408641,59.79098697730696
34.65641901774833,60.1735486989584
36.68721888702716,54.48527508601157
30.272696978399946,54.473814167932886
39.158063582211746,65.06870908726063
30.45386038986181,36.36557907626104
32.98300142831944,31.84364860207136
32.08410457189486,57.246572214935995
34.17238869691695,92.00139784405457
32.88266799892957,38.497074857868334
33.81429666502923,66.38125410099397
38.226187819239534,57.82827529803225
31.4933466764724,46.36846171296529
32.170679881569285,34.00931957061785
32.780923861532,64.29940661550133
38.69787283627555,70.43902510485458
34.223280577106195,46.21489174671618
40.42167327828338,66.00285276651212
31.86492703224347,42.90278628863563
30.000710164103456,37.367908756666004
32.757124916021,51.49515819717158
30.38200031523311,51.714750985839615
39.60748486296989,52.94962110268614
35.62852518744818,45.03383583917523
30.323798961727668,44.548118050403154
31.292735714476656,69.91716841420092
30.051838302625313,80.49117192104242
39.079867840291314,57.3732129635159
31.91775546681157,56.11888033140636
33.562731231076256,44.36733037323043
30.115393955187994,54.60359466404189
30.095485534254603,57.53528207227027
34.02655623447519,39.167263356441836
33.396024466891596,59.53982492164458
33.424074406020075,76.69395940229498
30.163731121010063,37.933993331117634
36.48550656300181,69.51761176507486
55.21911743533671,36.00585932939271
34.9576618232057,86.89901666983869
33.60663374785698,72.87703215036586
30.33954640771689,38.011173840505684
32.764436197747855,37.12221497808051
32.70325935194469,60.90752196212142
31.486504593887943,45.28351053861209
31.860480534148568,58.9230071701013
31.46489261102896,38.81820846100642
38.71552309575816,36.79011079605623
30.943802021218964,66.98156585682116
32.74831053253685,61.06978576367778
31.65174638549194,41.870522785344
30.318944914412594,53.12007993353906
33.031595820753765,46.740125018282214
33.20450210874776,44.876924773892455
35.96910207929897,44.97861840640073
34.55290501308177,61.140077643201195
30.24828722274557,99.5623924007936
34.97943537701567,51.5872993394846
33.955653983884396,41.9270216946165
30.424310189220773,32.26252657473508
46.752225831359404,37.247018687620034
35.490502748039404,70.11278791067696
44.992596212457315,45.05894259017731
34.24991673570983,107.27475193852169
42.04842304912111,55.93396993372202
47.776363154655584,69.4714991827964
34.828773052439274,61.4708309791002
30.822760945257585,72.72650816823813
30.266112307245255,66.7795597890709
37.82646650617769,48.40416898309762
31.657487747044502,45.834212279197345
32.54264952843334,34.81295904765663
32.703003127000905,66.9239789092976
43.08323479984103,34.60097566293446
41.09369629953118,53.409713552582716
50.19914823438454,78.99212475752344
30.028407762008733,52.39243202983202
31.09273550212876,60.11861616919662
49.84822800676177,90.03703506455889
41.52423238418665,40.32178783296825
38.81500044945003,40.72366479121639
38.02464368127593,70.02251646891257
30.668767511664228,63.05923940059724
49.4976626062172,68.69459111081079
33.521290263989506,65.61334112560341
31.069074684922416,55.11937819790137
32.6191613481167,43.891252775322805
31.85470484515276,39.49803731334511
34.32493720316373,51.8704512240278
36.280019590771225,67.89697093279268
34.70563410455156,63.27349096397309
30.559263873291677,39.644108883157834
45.9826044981008,52.59403619948108
31.97653681971656,51.65358844016444
30.700945677321503,59.48844668158503
32.692942733288554,38.853285817363215
30.8592086105964,66.32902468482084
36.10791540063061,103.37885459777264
30.26314277905717,57.4943551877095
31.54272034436974,52.12440207828874
41.82863444203048,40.070831391237625
33.71602085923083,60.26542659304626
30.12427308411792,50.28692923999354
32.05083423082771,34.36999292482528
35.86078292533139,86.96955217278045
30.05801878099823,85.06346679475396
34.73745006010702,50.636999164707234
35.4842365724613,60.06131037277744
36.49634232186732,112.00979350989205
34.396435822044815,48.460860407264136
34.991991708030916,61.716689357940155
30.84149259131102,33.64963380090571
52.86573346696307,48.995260973334844
31.132842808379642,42.45116680844163
36.55556063770021,38.22333146223944
41.578524143364426,64.46628692012229
34.338504158556276,88.42428992213809
42.72956183015152,57.429829946664924
35.84081783492362,42.48052845072304
49.604875769592375,40.91745022954701
31.066426384962675,87.03208157537055
32.73740887144588,39.67553531476786
31.96864645644504,64.76924514425309
39.704501776585026,68.76962008399808
33.07260084273035,42.18775639347918
30.480268194133906,56.888272131468575
30.614328041579004,46.558286623603735
32.60501713190323,38.5672448639033
30.761076699158735,56.37863344839873
35.167986027798015,67.8794617784655
44.17505844987019,30.277994627254028
32.27039839503132,36.58739492768742
31.409716513492274,39.736220424585525
36.46247456578105,43.41897955101864
30.89642943060544,57.49396795060933
32.56866448033487,43.40083921680504
32.6700251575125,37.974872360238564
30.514605630847388,34.849494307616055
35.700005850780265,123.33609436232533
30.35627273430396,61.32091223762909
30.45844004794681,39.23915641039807
32.19032676988776,77.0211804576681
46.00383908727454,56.58541315162866
46.85646977810038,65.33118867493627
31.719369818532304,50.13675170690247
46.57595576876584,75.72409631250602
38.7130206136574,46.52623775861746
33.26995906936885,50.58731112152681
31.52796690047879,52.24838676892381
30.608478097782335,33.2199211272311
31.324545866979552,52.74875929286502
31.34231899516328,60.441558340682874
31.781550881156985,58.28982096636688
37.34352259487016,62.65001406657953
38.60213533597384,33.422208373674984
37.484853529570955,48.70709401913372
30.945617814938206,39.86962149770679
31.01539587163044,54.29114146156602
41.77524528214574,40.9293102675791
30.073869660773035,80.18806264444791
33.8601534943167,48.435648542966966
52.32590765407979,70.62049549726686
33.16386613844813,33.14243840554288
39.76183163788373,44.804403395277745
33.69768385045726,61.005767162794555
30.485463955261874,57.28630933711861
34.736520707647976,52.22804161009753
34.72891872179334,37.08193190643366
37.43468843414798,47.726240418236
42.12189783482062,63.42190841309794
35.32395629620422,44.94266576357994
35.00581852222959,36.33072737791784
37.885486533653165,53.70283014042478
30.14898077762765,38.54461702242958
36.48956546548347,84.97580069781131
39.23671541887731,47.81000764002824
34.11904105501065,105.26069172582532
31.72068102795862,69.62183595854583
31.22061680824747,49.00650391821034
40.320105474614536,31.155429192915726
44.731779248974036,39.14266173493894
31.537438209094642,35.23102296370996
30.09029236742375,46.182192837075206
33.15602394065425,57.32177010568502
30.442828309694825,42.00870760292801
32.81540449017389,55.92142271975233
45.02287166581823,39.04467438182087
34.50738096955283,46.8617795199085
33.510106124635996,63.187425414601
30.525591069750092,56.51569823299933
34.66740217088743,37.303424559313854
43.42982441870852,42.86175056671493
30.18304356911456,69.68539398705217
31.81667506112297,84.93823238430417
30.575083783790504,63.53576429325138
38.22233866181361,72.74029660100739
31.57912924415482,76.38261790487945
30.378573901451425,42.526942889025584
32.89217221009629,69.65262189579983
30.97945841844349,56.38303783224387
37.3257489293958,33.62500491595161
30.93236641682519,66.72268897767194
44.94825933478681,79.56045425464626
30.211022659692407,81.99892898695586
33.145977427862725,72.29263300950754
30.904993154371297,31.737870902706348
37.17930900933984,79.84541034728394
36.86601381763834,46.5109963835544
35.4901451867665,85.90331955842277
34.49917621518761,41.266495339574085
36.40270124251003,39.33124686772855
36.5673195926107,66.74240707691189
40.06074397777216,38.745435121600394
30.674814245574588,32.541509189806305
30.903798955105675,65.54081800901182
33.61064720903019,51.411654000676535
36.26266831445168,105.71791817048658
32.89367330135675,34.689267500014665
42.22195366010133,46.76721280114556
39.47623083594619,36.50247463003736
39.11533652864489,31.10946283823233
39.68645437287141,43.05912970277949
39.99805914334404,53.80657417417342
30.470326071705006,53.43669212626043
42.37237142062049,52.373895158582656
30.915706462726373,56.60758062102138
32.03164977867346,40.75321171501212
33.10330159414704,59.34489052447398
31.281546975968492,35.13673815983659
42.020682154750105,39.80600893677598
32.70503930830567,35.839095412068005
31.809864907245522,78.2297290072365
31.16881805612352,79.23249941761418
40.46900333079014,43.25017581790954
31.850996452179274,52.93278310238132
36.191600216256674,33.54418806121683
33.94088898984196,67.01177199259058
30.360906757226218,57.078042806263184
33.699773697577555,36.69838708629139
35.362609422431525,35.5820064775225
39.430176378593195,50.198107820528776
31.272387255552513,46.26703172456452
39.43213411357001,62.99560670520369
30.68113750152922,59.686449996905125
31.43010090479183,62.81871663945014
35.22278558693783,79.4565710253874
33.2005341705746,91.33667463104034
31.567192694423476,67.67750019871953
33.94855194185693,33.21606175805774
42.92351637464108,52.4986194293823
34.286047776456556,61.4193347752808
35.34351857619745,52.794916379279464
40.15969770251745,56.379499756711056
38.375620027985875,58.77810765228182
45.268365694178186,47.270334954837935
30.64864446463278,55.40005011901191
30.507162467994803,44.73961747574724
38.78099314601496,61.43597283083965
34.454176540340555,56.23901623672219
30.068478418564304,99.86608563875076
34.25839550372686,30.898814920775816
31.060191560081748,49.665298034780314
31.94075215643247,60.370266369497855
34.13170977835704,57.200144915462545
42.03308830337688,50.029651153947114
32.03784657725682,70.5180156973137
31.997621689118212,41.67315053126638
36.25173097702651,58.04801490306987
34.72430393583487,82.02387560820573
33.72898142725079,49.29586488672042
46.756560759716194,71.40235284755204
30.197920901404345,55.096136338937725
34.73418401035964,56.52994638830273
31.820535860432653,53.7633439840978
34.2980639424166,45.77662171076435
33.256699884205275,35.60475574101408
31.797409843568076,78.34924442148619
30.77714739000768,66.52915042909171
30.335162251864563,102.9259807985671
41.27984854232003,61.10396866776189
43.93220697254574,100.8133553531835
30.078278684110842,46.60906112540299
31.547310302396863,76.28793283069271
40.59130115549465,35.42917270644534
33.414082145380874,57.62245521747437
33.04931543529826,45.618981688189606
31.18035837172432,61.5511341254109
30.466811250900978,82.67821280199888
37.054213205475726,72.71902849285922
30.114932659012705,44.97050910277428
34.87821007145848,42.64834718810682
41.38671927207349,45.59967091851148
32.55495752571381,72.82367124129391
35.02124738751104,55.919191051957476
30.744387732201172,48.50665259613443
34.29673947635629,97.02185617766982
38.14142692772917,53.90313161237414
30.03575611038171,35.71337091073665
32.41913289181273,47.96653472918621
33.37972214972027,56.692626825054774
30.32121041317998,54.038154821177486
32.14747028700467,37.1107387636236
49.16215252280236,61.016617481095125
30.744686767235994,44.974150990253165
33.85537369801406,46.74053470916675
40.05517047901391,69.37859222913323
33.43746498228994,36.975054469535635
30.98709807317374,47.28953776628929
32.316185180485526,61.81987651978227
30.184816963610572,50.11461318461292
30.07589965580304,44.67269758294005
43.381895086188244,41.80332597219698
43.93688377610751,82.3284053446684
33.09175006931936,74.86493314699649
31.772367466117718,55.796555203328424
31.70205247078135,39.77052799329405
32.302869852144,59.00446371343381
35.663858585913474,68.65627186593682
30.415045611463693,66.32773888544463
30.997742156929917,58.41503610200553
33.02762281064311,64.88733163425944
34.4222085544091,61.714483712506095
35.00473287905035,37.23654712245367
30.644933897427226,37.396681954535566
32.922094278275225,49.90275376251195
31.885661834178755,61.822814340977146
34.92509824447913,64.74301966371306
32.425528643913,40.91032028438501
44.74562491268148,77.17204693932422
30.36326020866369,67.02315632697702
39.00370250806372,44.56462500553211
31.978264974184665,39.408070752089436
30.60101213353478,59.26072171668288
30.845312281047004,43.95941899879611
32.948584701724926,46.63759349341257
34.00831549370718,44.42393704860056
53.1867950717924,80.08611446331338
31.38343267813125,41.416568782972405
41.84408208658631,76.96778820081552
30.609531923773343,45.70096238748642
37.65549422503596,104.85785536690472
31.0116401697578,49.94808223948284
30.956926245345485,75.48474077178929
34.52439637507187,82.89834096201153
40.52177201601801,55.62315273423192
40.93337539565343,49.65346255844952
30.547066554893167,80.488538776395
31.51005569254267,44.348968430463685
35.462714160976645,42.839239161013865
32.16516672732256,45.67400435149492
32.90312946548476,62.701042333551015
35.43116540606137,41.21456486376442
31.254647307203257,38.56909040414501
31.034116997747805,48.69417141026213
33.97888048149056,61.368194870208015
32.8636847916662,67.24345654943534
34.44512866982205,38.205114174577524
33.5387940424543,98.63370074139421
36.385099032394656,30.587223140019393
31.850561998426446,79.68521409875827
31.988364871174813,61.57642475967248
32.47761797867542,44.03270500381371
36.73343176821024,83.99281297777273
36.815943109414775,51.650735864646016
46.17441163103833,79.8084992017881
31.33517311073434,44.069102650726535
31.19923867811657,84.07230139827257
39.327388613997165,54.67968621865441
51.92180202023293,97.0426008850157
32.373337186669026,80.00285314706355
30.038075398029797,41.0464939754902
32.91038961113324,63.0411695460017
42.29984936932707,35.839271037347146
31.317985335873956,57.29359063366517
61.03538872454844,52.21366879828798
32.05030267891625,59.525882035045306
30.45219779594775,53.470924041034024
31.88393458812146,62.79675085383098
31.68660734665906,64.64625505080234
30.259150591405692,60.734429978073635
33.520471531419666,46.034172594002484
30.46593674473762,40.53999224113738
48.4362019909117,71.33774771799241
31.947600748236155,65.79148694707746
31.294835213541532,49.66290732883155
33.23038601355894,87.21471222763606
40.358067972501175,39.58839516251085
31.754368775970434,61.92950299372444
30.086183351646113,52.15181975471226
32.68743024876707,45.95445268667328
31.279101154543095,33.644589525035
30.28107947487479,64.21216983489165
37.383191157012085,47.19018524499472
46.16904811432694,46.227195937016525
31.19690644150494,88.60489746380838
38.93231458437809,55.48485593936952
37.836472213293156,36.27368924896032
31.04821963364175,59.988371952763885
48.06513762909108,44.90197170703063
30.542747668170254,58.26584119817361
30.843026724895655,52.228988287104556
30.391982410405095,95.66357524390257
36.14174549684168,69.2140063706309
30.047343004415637,36.813362093448625
31.502566859068416,53.05545355934473
33.76976326816648,54.45699031581687
32.995119128351355,62.72549436439557
32.24853107442921,69.48713637302302
35.712747924598546,35.85455259744784
30.210401431175775,64.68806471639104
32.95229753330521,62.39073282784662
46.053122707231026,47.945026214094725
37.537730377991295,36.670488815623315
30.114203918321763,54.27797384503272
38.61188906126466,85.60090349781882
33.97616429455318,39.42826532664933
32.761902117318684,50.430529798653254
30.91121192281966,68.38743042359755
32.964651654132986,42.969196362380586
32.06800757091463,34.44858334943383
43.2723842773494,30.099366919743378
34.52442741612913,55.36091466131148
37.5535442148205,56.94038312537577
33.176799500648784,78.62548368237799
33.90148815645367,85.06947901805452
38.022425892735356,33.66048371836518
33.231193721719336,39.808717970456925
31.599132912960656,149.04857616708452
32.017808313818676,45.42225374304202
30.557610357537524,45.22311609222356
30.130366883814713,100.36331380758656
32.93671482570473,53.472381925552284
41.10491224487016,60.24383702562666
32.73529136862175,63.754178563866745
30.47576994079611,75.170881624266
38.574440005603805,44.05285115425889
36.626022693037044,55.06385252694665
33.608857379370136,36.888419133788474
35.9839823506038,51.115473430990114
36.06573507711567,57.08243346804156
33.47662065831579,67.31190093071125
30.37173045000689,42.650872033860814
34.99294698092429,35.457223966669105
32.013293022061546,62.428057156400726
33.81904246067126,36.36806194432398
44.87182642870612,58.838865655901124
43.7521773692598,48.24709471746351
34.34393793290751,99.3793413964791
34.229294280521835,56.578094770962856
41.35676327631451,85.4255241670599
37.727668994747205,46.48252056978686
33.83456670337124,43.43168301706123
30.018972706239964,72.39287759116309
30.754536912761306,64.39108675312582
31.84866885174662,37.25822867235605
31.98549014197427,66.05492836844272
31.111121992054784,32.817596752129184
37.32616561520124,43.003338337273334
31.821719616631107,60.961663835794916
32.98780941325684,55.19530553953074
33.23433101434311,38.88992281161499
33.47704810057144,47.027212739151366
34.888192202655695,40.415775574052724
37.47980225707031,55.25589726501265
31.484181241996428,84.01610522019479
30.372538026066852,46.79068650857391
32.61062615784548,32.32957132207369
36.3126730064639,52.218403631564485
47.66925804751253,52.21594052338945
49.16021564520912,76.35106806652738
37.05386413535523,38.83019444817224
32.939750893499166,96.64786193659009
33.20852778825306,62.28221055592134
43.38014575861634,75.79295222887112
36.17622030587785,82.5178772248187
33.279052407729274,38.93767862845049
31.348022484686794,47.960913097852654
35.45511298090084,40.53263016483599
44.497284278082375,90.93516087984393
36.907732112915,56.500563933238666
31.558030994788144,80.07054235940436
40.53508588151898,96.53954615865639
30.616598374163043,32.02554381286218
30.092727002186198,57.14924885813035
34.65518361208374,79.33944064505079
35.21123873252435,31.91754462416215
39.89743574450363,105.22440782474148
35.10405045189235,85.61367389746255
35.05921073516893,53.73423200341786
35.49924771630153,74.53139650065975
35.499927100048914,55.725717060726836
35.43854334312866,44.426966257824766
40.50053106650147,54.852886208019925
30.734998308759412,67.14929860019896
32.77327776017619,58.707201335286115
35.78682909991489,58.6786388768483
35.969274587985296,50.936131294259475
36.45456815688983,54.171347331361474
30.944579955576337,51.36339922008855
31.19185194558717,51.863000980585724
30.325142377966785,51.887213769184896
30.59339370978141,61.221105087216685
39.58329038947767,89.76643203267238
31.06589368928357,37.13850626305355
30.238419467651596,48.877764510228786
31.536428615155295,73.56111964485243
31.335673438806808,54.0729695888223
35.01403358442609,84.53347673438807
44.78984115258167,95.36207453041123
31.63277339030934,63.267819701923926
33.845719280617026,51.52874048109477
34.2104961861788,79.70153129335282
32.839984258776724,54.56772048117663
30.370805962290795,49.327535534490195
34.716082950229605,107.97168692815877
30.21324197349976,33.594995240194294
30.60735204145227,39.95726191406309
